symbol,name,timestamp,open,high,low,close,volume
ICICIBANK,ICICI Bank Ltd,2026-08-05 10:30:00,1141.8,1145.36,1138.99,1141.8,97042
ICICIBANK,ICICI Bank Ltd,2026-08-05 11:00:00,1140.74,1141.73,1140.68,1140.74,126961
ICICIBANK,ICICI Bank Ltd,2026-08-05 11:30:00,1140.01,1140.28,1137.98,1140.01,326983
ICICIBANK,ICICI Bank Ltd,2026-08-05 12:00:00,1140.57,1140.94,1139.42,1140.57,380881
ICICIBANK,ICICI Bank Ltd,2026-08-05 12:30:00,1144.19,1147.89,1143.65,1144.19,82443
ICICIBANK,ICICI Bank Ltd,2026-08-05 13:00:00,1143.01,1147.37,1140.37,1143.01,410991
ICICIBANK,ICICI Bank Ltd,2026-08-05 13:30:00,1147.29,1149.09,1146.71,1147.29,374380
ICICIBANK,ICICI Bank Ltd,2026-08-05 14:00:00,1148.63,1150.78,1147.81,1148.63,57969
ICICIBANK,ICICI Bank Ltd,2026-08-05 14:30:00,1146.53,1148.26,1142.85,1146.53,234044
ICICIBANK,ICICI Bank Ltd,2026-08-05 15:00:00,1145.41,1146.92,1139.78,1145.41,345357
ICICIBANK,ICICI Bank Ltd,2026-08-05 15:30:00,1142.46,1145.73,1138.02,1142.46,326760
ICICIBANK,ICICI Bank Ltd,2026-08-06 09:30:00,1145.36,1145.87,1142.34,1145.36,96934
ICICIBANK,ICICI Bank Ltd,2026-08-06 10:00:00,1139.97,1142.54,1139.58,1139.97,5942
ICICIBANK,ICICI Bank Ltd,2026-08-06 10:30:00,1142.71,1148.0,1140.95,1142.71,210311
ICICIBANK,ICICI Bank Ltd,2026-08-06 11:00:00,1147.36,1150.53,1146.03,1147.36,171837
ICICIBANK,ICICI Bank Ltd,2026-08-06 11:30:00,1146.16,1151.44,1143.3,1146.16,120812
ICICIBANK,ICICI Bank Ltd,2026-08-06 12:00:00,1144.79,1145.61,1142.73,1144.79,45793
ICICIBANK,ICICI Bank Ltd,2026-08-06 12:30:00,1144.88,1145.37,1138.39,1144.88,93021
ICICIBANK,ICICI Bank Ltd,2026-08-06 13:00:00,1137.17,1141.58,1135.7,1137.17,387355
ICICIBANK,ICICI Bank Ltd,2026-08-06 13:30:00,1131.07,1132.93,1129.46,1131.07,144047
ICICIBANK,ICICI Bank Ltd,2026-08-06 14:00:00,1132.81,1136.19,1130.46,1132.81,382704
ICICIBANK,ICICI Bank Ltd,2026-08-06 14:30:00,1139.25,1141.5,1139.23,1139.25,389085
ICICIBANK,ICICI Bank Ltd,2026-08-06 15:00:00,1136.84,1137.51,1132.81,1136.84,189146
ICICIBANK,ICICI Bank Ltd,2026-08-06 15:30:00,1141.68,1142.69,1141.37,1141.68,256390
ICICIBANK,ICICI Bank Ltd,2026-08-07 09:30:00,1141.44,1143.25,1141.06,1141.44,424008
ICICIBANK,ICICI Bank Ltd,2026-08-07 10:00:00,1146.38,1147.47,1144.8,1146.38,172099
ICICIBANK,ICICI Bank Ltd,2026-08-07 10:30:00,1146.23,1147.31,1143.62,1146.23,89360
ICICIBANK,ICICI Bank Ltd,2026-08-07 11:00:00,1154.27,1154.6,1151.39,1154.27,475875
ICICIBANK,ICICI Bank Ltd,2026-08-07 11:30:00,1158.43,1158.72,1153.55,1158.43,374363
ICICIBANK,ICICI Bank Ltd,2026-08-07 12:00:00,1157.52,1162.95,1156.45,1157.52,91506
ICICIBANK,ICICI Bank Ltd,2026-08-07 12:30:00,1153.66,1155.2,1151.71,1153.66,104606
ICICIBANK,ICICI Bank Ltd,2026-08-07 13:00:00,1155.03,1157.5,1153.44,1155.03,490267
ICICIBANK,ICICI Bank Ltd,2026-08-07 13:30:00,1154.57,1156.37,1154.24,1154.57,31023
ICICIBANK,ICICI Bank Ltd,2026-08-07 14:00:00,1157.91,1160.2,1156.08,1157.91,262398
ICICIBANK,ICICI Bank Ltd,2026-08-07 14:30:00,1160.4,1162.21,1158.66,1160.4,352089
ICICIBANK,ICICI Bank Ltd,2026-08-07 15:00:00,1162.11,1163.99,1160.22,1162.11,55849
ICICIBANK,ICICI Bank Ltd,2026-08-07 15:30:00,1164.91,1165.14,1164.66,1164.91,447378
ICICIBANK,ICICI Bank Ltd,2026-08-10 09:30:00,1157.8,1158.37,1155.25,1157.8,474173
ICICIBANK,ICICI Bank Ltd,2026-08-10 10:00:00,1156.73,1157.59,1155.31,1156.73,469253
ICICIBANK,ICICI Bank Ltd,2026-08-10 10:30:00,1155.92,1157.01,1154.91,1155.92,28392
ICICIBANK,ICICI Bank Ltd,2026-08-10 11:00:00,1155.49,1158.06,1155.22,1155.49,37316
ICICIBANK,ICICI Bank Ltd,2026-08-10 11:30:00,1159.1,1161.19,1156.19,1159.1,55700
ICICIBANK,ICICI Bank Ltd,2026-08-10 12:00:00,1162.76,1163.85,1156.78,1162.76,314186
ICICIBANK,ICICI Bank Ltd,2026-08-10 12:30:00,1159.57,1159.69,1158.76,1159.57,207955
ICICIBANK,ICICI Bank Ltd,2026-08-10 13:00:00,1161.59,1163.79,1157.04,1161.59,253944
ICICIBANK,ICICI Bank Ltd,2026-08-10 13:30:00,1159.52,1161.05,1158.77,1159.52,161684
ICICIBANK,ICICI Bank Ltd,2026-08-10 14:00:00,1168.33,1170.73,1167.71,1168.33,477097
ICICIBANK,ICICI Bank Ltd,2026-08-10 14:30:00,1162.95,1165.96,1162.63,1162.95,330201
ICICIBANK,ICICI Bank Ltd,2026-08-10 15:00:00,1169.77,1174.34,1164.35,1169.77,92642
ICICIBANK,ICICI Bank Ltd,2026-08-10 15:30:00,1173.36,1177.57,1172.62,1173.36,71157
ICICIBANK,ICICI Bank Ltd,2026-08-11 09:30:00,1168.84,1170.52,1167.55,1168.84,82530
ICICIBANK,ICICI Bank Ltd,2026-08-11 10:00:00,1177.15,1178.06,1175.58,1177.15,482523
ICICIBANK,ICICI Bank Ltd,2026-08-11 10:30:00,1175.92,1180.14,1173.36,1175.92,294435
ICICIBANK,ICICI Bank Ltd,2026-08-11 11:00:00,1179.04,1179.91,1177.36,1179.04,245206
ICICIBANK,ICICI Bank Ltd,2026-08-11 11:30:00,1179.68,1179.87,1178.72,1179.68,414828
ICICIBANK,ICICI Bank Ltd,2026-08-11 12:00:00,1173.71,1175.83,1172.53,1173.71,82699
ICICIBANK,ICICI Bank Ltd,2026-08-11 12:30:00,1168.03,1169.29,1166.99,1168.03,60383
ICICIBANK,ICICI Bank Ltd,2026-08-11 13:00:00,1167.56,1168.56,1167.15,1167.56,154995
ICICIBANK,ICICI Bank Ltd,2026-08-11 13:30:00,1174.04,1177.61,1172.71,1174.04,348297
ICICIBANK,ICICI Bank Ltd,2026-08-11 14:00:00,1171.48,1174.68,1171.19,1171.48,24642
ICICIBANK,ICICI Bank Ltd,2026-08-11 14:30:00,1173.72,1175.82,1171.11,1173.72,215616
ICICIBANK,ICICI Bank Ltd,2026-08-11 15:00:00,1168.92,1173.68,1167.74,1168.92,178798
ICICIBANK,ICICI Bank Ltd,2026-08-11 15:30:00,1168.38,1169.07,1166.55,1168.38,200266
ICICIBANK,ICICI Bank Ltd,2026-08-12 09:30:00,1157.73,1158.54,1155.94,1157.73,151982
ICICIBANK,ICICI Bank Ltd,2026-08-12 10:00:00,1162.78,1166.61,1160.29,1162.78,124515
ICICIBANK,ICICI Bank Ltd,2026-08-12 10:30:00,1151.34,1155.47,1146.68,1151.34,237317
ICICIBANK,ICICI Bank Ltd,2026-08-12 11:00:00,1151.95,1153.95,1151.53,1151.95,51812
ICICIBANK,ICICI Bank Ltd,2026-08-12 11:30:00,1145.72,1146.32,1144.26,1145.72,436997
ICICIBANK,ICICI Bank Ltd,2026-08-12 12:00:00,1141.32,1142.77,1139.12,1141.32,34468
ICICIBANK,ICICI Bank Ltd,2026-08-12 12:30:00,1140.86,1142.2,1140.73,1140.86,168118
ICICIBANK,ICICI Bank Ltd,2026-08-12 13:00:00,1139.7,1141.94,1139.17,1139.7,303148
ICICIBANK,ICICI Bank Ltd,2026-08-12 13:30:00,1134.24,1135.7,1133.97,1134.24,441695
ICICIBANK,ICICI Bank Ltd,2026-08-12 14:00:00,1134.72,1135.46,1134.0,1134.72,193940
ICICIBANK,ICICI Bank Ltd,2026-08-12 14:30:00,1135.02,1135.53,1133.28,1135.02,436754
ICICIBANK,ICICI Bank Ltd,2026-08-12 15:00:00,1130.57,1131.07,1127.54,1130.57,131845
ICICIBANK,ICICI Bank Ltd,2026-08-12 15:30:00,1127.39,1129.5,1125.21,1127.39,98104
ICICIBANK,ICICI Bank Ltd,2026-08-13 09:30:00,1132.08,1132.54,1129.67,1132.08,140612
ICICIBANK,ICICI Bank Ltd,2026-08-13 10:00:00,1139.25,1139.27,1135.77,1139.25,154458
ICICIBANK,ICICI Bank Ltd,2026-08-13 10:30:00,1140.68,1140.81,1138.27,1140.68,117364
ICICIBANK,ICICI Bank Ltd,2026-08-13 11:00:00,1134.37,1136.42,1131.81,1134.37,360307
ICICIBANK,ICICI Bank Ltd,2026-08-13 11:30:00,1136.14,1139.32,1131.61,1136.14,407429
ICICIBANK,ICICI Bank Ltd,2026-08-13 12:00:00,1135.39,1136.45,1133.04,1135.39,74370
ICICIBANK,ICICI Bank Ltd,2026-08-13 12:30:00,1131.68,1134.14,1129.96,1131.68,427096
ICICIBANK,ICICI Bank Ltd,2026-08-13 13:00:00,1131.87,1135.22,1130.61,1131.87,376913
ICICIBANK,ICICI Bank Ltd,2026-08-13 13:30:00,1128.9,1130.75,1127.41,1128.9,137119
ICICIBANK,ICICI Bank Ltd,2026-08-13 14:00:00,1131.83,1132.21,1129.95,1131.83,277964
ICICIBANK,ICICI Bank Ltd,2026-08-13 14:30:00,1133.88,1135.92,1131.71,1133.88,352265
ICICIBANK,ICICI Bank Ltd,2026-08-13 15:00:00,1137.14,1141.39,1136.23,1137.14,299365
ICICIBANK,ICICI Bank Ltd,2026-08-13 15:30:00,1133.39,1135.87,1133.06,1133.39,38469
ICICIBANK,ICICI Bank Ltd,2026-08-14 09:30:00,1131.74,1132.07,1129.76,1131.74,150167
ICICIBANK,ICICI Bank Ltd,2026-08-14 10:00:00,1131.24,1134.8,1129.75,1131.24,83606
ICICIBANK,ICICI Bank Ltd,2026-08-14 10:30:00,1128.85,1130.52,1128.67,1128.85,34766
ICICIBANK,ICICI Bank Ltd,2026-08-14 11:00:00,1131.63,1135.46,1128.94,1131.63,361912
ICICIBANK,ICICI Bank Ltd,2026-08-14 11:30:00,1127.72,1128.04,1127.32,1127.72,265766
ICICIBANK,ICICI Bank Ltd,2026-08-14 12:00:00,1131.21,1131.24,1129.26,1131.21,23517
ICICIBANK,ICICI Bank Ltd,2026-08-14 12:30:00,1133.41,1139.78,1129.75,1133.41,432826
ICICIBANK,ICICI Bank Ltd,2026-08-14 13:00:00,1136.1,1139.5,1135.61,1136.1,416512
ICICIBANK,ICICI Bank Ltd,2026-08-14 13:30:00,1141.64,1147.0,1140.81,1141.64,192955
ICICIBANK,ICICI Bank Ltd,2026-08-14 14:00:00,1132.82,1133.02,1130.32,1132.82,99967
ICICIBANK,ICICI Bank Ltd,2026-08-14 14:30:00,1125.02,1125.71,1122.57,1125.02,393454
ICICIBANK,ICICI Bank Ltd,2026-08-14 15:00:00,1124.57,1128.65,1124.46,1124.57,361365
ICICIBANK,ICICI Bank Ltd,2026-08-14 15:30:00,1121.72,1124.36,1119.79,1121.72,121524
ICICIBANK,ICICI Bank Ltd,2026-08-17 09:30:00,1118.33,1120.25,1117.86,1118.33,141608
ICICIBANK,ICICI Bank Ltd,2026-08-17 10:00:00,1114.44,1116.57,1113.16,1114.44,66751
ICICIBANK,ICICI Bank Ltd,2026-08-17 10:30:00,1105.64,1106.46,1101.05,1105.64,42337
ICICIBANK,ICICI Bank Ltd,2026-08-17 11:00:00,1100.32,1101.74,1100.06,1100.32,67818
ICICIBANK,ICICI Bank Ltd,2026-08-17 11:30:00,1103.22,1104.82,1103.0,1103.22,452867
ICICIBANK,ICICI Bank Ltd,2026-08-17 12:00:00,1104.62,1108.65,1099.02,1104.62,184657
ICICIBANK,ICICI Bank Ltd,2026-08-17 12:30:00,1099.8,1101.34,1097.77,1099.8,170876
ICICIBANK,ICICI Bank Ltd,2026-08-17 13:00:00,1097.1,1098.0,1096.05,1097.1,47368
ICICIBANK,ICICI Bank Ltd,2026-08-17 13:30:00,1090.92,1091.16,1089.55,1090.92,7471
ICICIBANK,ICICI Bank Ltd,2026-08-17 14:00:00,1096.47,1097.91,1096.03,1096.47,410558
ICICIBANK,ICICI Bank Ltd,2026-08-17 14:30:00,1100.12,1103.39,1096.39,1100.12,51159
ICICIBANK,ICICI Bank Ltd,2026-08-17 15:00:00,1100.61,1102.23,1098.91,1100.61,230134
ICICIBANK,ICICI Bank Ltd,2026-08-17 15:30:00,1091.24,1094.46,1090.79,1091.24,109550
ICICIBANK,ICICI Bank Ltd,2026-08-18 09:30:00,1097.08,1101.49,1095.66,1097.08,401806
ICICIBANK,ICICI Bank Ltd,2026-08-18 10:00:00,1098.51,1099.75,1097.14,1098.51,135454
ICICIBANK,ICICI Bank Ltd,2026-08-18 10:30:00,1092.98,1093.65,1088.56,1092.98,168626
ICICIBANK,ICICI Bank Ltd,2026-08-18 11:00:00,1095.95,1097.51,1094.82,1095.95,436931
ICICIBANK,ICICI Bank Ltd,2026-08-18 11:30:00,1094.55,1099.66,1093.04,1094.55,244036
ICICIBANK,ICICI Bank Ltd,2026-08-18 12:00:00,1093.73,1096.65,1091.33,1093.73,75144
ICICIBANK,ICICI Bank Ltd,2026-08-18 12:30:00,1101.52,1104.13,1097.56,1101.52,193350
ICICIBANK,ICICI Bank Ltd,2026-08-18 13:00:00,1101.52,1102.85,1098.17,1101.52,15026
ICICIBANK,ICICI Bank Ltd,2026-08-18 13:30:00,1097.08,1097.55,1093.57,1097.08,73789
ICICIBANK,ICICI Bank Ltd,2026-08-18 14:00:00,1097.3,1097.75,1096.17,1097.3,377826
ICICIBANK,ICICI Bank Ltd,2026-08-18 14:30:00,1097.23,1097.59,1096.74,1097.23,464561
ICICIBANK,ICICI Bank Ltd,2026-08-18 15:00:00,1092.44,1095.34,1090.34,1092.44,30145
ICICIBANK,ICICI Bank Ltd,2026-08-18 15:30:00,1088.34,1090.01,1085.64,1088.34,15350
WIPRO,Wipro Ltd,2026-08-03 09:30:00,457.81,458.69,457.15,457.81,372981
WIPRO,Wipro Ltd,2026-08-03 10:00:00,459.12,460.2,457.57,459.12,335464
WIPRO,Wipro Ltd,2026-08-03 10:30:00,461.67,461.75,460.47,461.67,331525
WIPRO,Wipro Ltd,2026-08-03 11:00:00,463.44,463.97,463.03,463.44,440501
WIPRO,Wipro Ltd,2026-08-03 11:30:00,465.82,466.71,465.07,465.82,416440
WIPRO,Wipro Ltd,2026-08-03 12:00:00,464.46,465.1,463.95,464.46,109726
WIPRO,Wipro Ltd,2026-08-03 12:30:00,465.27,467.58,464.12,465.27,219830
WIPRO,Wipro Ltd,2026-08-03 13:00:00,464.88,464.98,464.54,464.88,265232
WIPRO,Wipro Ltd,2026-08-03 13:30:00,468.08,469.1,467.18,468.08,11684
WIPRO,Wipro Ltd,2026-08-03 14:00:00,468.3,469.59,465.9,468.3,442902
WIPRO,Wipro Ltd,2026-08-03 14:30:00,465.7,466.35,463.65,465.7,44346
WIPRO,Wipro Ltd,2026-08-03 15:00:00,464.35,464.44,463.78,464.35,139161
WIPRO,Wipro Ltd,2026-08-03 15:30:00,462.66,463.74,461.71,462.66,31256
WIPRO,Wipro Ltd,2026-08-04 09:30:00,458.69,458.84,458.38,458.69,157340
WIPRO,Wipro Ltd,2026-08-04 10:00:00,456.34,457.75,455.8,456.34,451298
WIPRO,Wipro Ltd,2026-08-04 10:30:00,456.88,456.9,456.51,456.88,451692
WIPRO,Wipro Ltd,2026-08-04 11:00:00,459.15,460.5,457.92,459.15,331005
WIPRO,Wipro Ltd,2026-08-04 11:30:00,463.72,463.95,461.73,463.72,200361
WIPRO,Wipro Ltd,2026-08-04 12:00:00,464.35,465.07,461.77,464.35,147518
WIPRO,Wipro Ltd,2026-08-04 12:30:00,468.05,469.03,466.41,468.05,255738
WIPRO,Wipro Ltd,2026-08-04 13:00:00,469.16,470.88,468.98,469.16,369993
WIPRO,Wipro Ltd,2026-08-04 13:30:00,467.99,468.51,464.5,467.99,447682
WIPRO,Wipro Ltd,2026-08-04 14:00:00,469.39,470.48,467.49,469.39,360673
WIPRO,Wipro Ltd,2026-08-04 14:30:00,466.95,468.54,466.3,466.95,413506
WIPRO,Wipro Ltd,2026-08-04 15:00:00,466.57,466.81,465.62,466.57,472540
WIPRO,Wipro Ltd,2026-08-04 15:30:00,462.22,464.11,460.19,462.22,64211
WIPRO,Wipro Ltd,2026-08-05 09:30:00,464.96,465.13,464.85,464.96,460256
WIPRO,Wipro Ltd,2026-08-05 10:00:00,464.64,465.57,462.74,464.64,307330
WIPRO,Wipro Ltd,2026-08-05 10:30:00,464.35,465.22,461.93,464.35,277157
WIPRO,Wipro Ltd,2026-08-05 11:00:00,462.97,464.87,462.69,462.97,54934
WIPRO,Wipro Ltd,2026-08-05 11:30:00,459.34,460.15,457.55,459.34,341280
WIPRO,Wipro Ltd,2026-08-05 12:00:00,459.75,461.51,458.2,459.75,297733
WIPRO,Wipro Ltd,2026-08-05 12:30:00,462.38,463.45,459.51,462.38,270063
WIPRO,Wipro Ltd,2026-08-05 13:00:00,462.8,464.21,460.84,462.8,460824
WIPRO,Wipro Ltd,2026-08-05 13:30:00,464.89,466.67,464.41,464.89,150834
WIPRO,Wipro Ltd,2026-08-05 14:00:00,466.9,467.74,466.62,466.9,342283
WIPRO,Wipro Ltd,2026-08-05 14:30:00,463.58,465.15,462.4,463.58,305435
WIPRO,Wipro Ltd,2026-08-05 15:00:00,464.85,467.17,464.07,464.85,239392
WIPRO,Wipro Ltd,2026-08-05 15:30:00,462.04,465.21,462.04,462.04,216518
WIPRO,Wipro Ltd,2026-08-06 09:30:00,460.77,460.79,460.76,460.77,52655
WIPRO,Wipro Ltd,2026-08-06 10:00:00,462.41,465.47,460.72,462.41,299824
WIPRO,Wipro Ltd,2026-08-06 10:30:00,458.47,458.95,456.71,458.47,183705
WIPRO,Wipro Ltd,2026-08-06 11:00:00,457.93,458.24,457.7,457.93,298680
WIPRO,Wipro Ltd,2026-08-06 11:30:00,460.58,460.76,458.93,460.58,380735
WIPRO,Wipro Ltd,2026-08-06 12:00:00,458.43,460.05,456.88,458.43,121259
WIPRO,Wipro Ltd,2026-08-06 12:30:00,461.14,462.3,461.13,461.14,337220
WIPRO,Wipro Ltd,2026-08-06 13:00:00,463.14,463.37,461.23,463.14,29000
WIPRO,Wipro Ltd,2026-08-06 13:30:00,462.61,463.75,461.74,462.61,435880
WIPRO,Wipro Ltd,2026-08-06 14:00:00,461.79,463.72,460.47,461.79,103326
WIPRO,Wipro Ltd,2026-08-06 14:30:00,463.9,465.66,462.24,463.9,118030
WIPRO,Wipro Ltd,2026-08-06 15:00:00,459.74,460.31,459.62,459.74,222301
WIPRO,Wipro Ltd,2026-08-06 15:30:00,458.6,460.25,458.1,458.6,357395
WIPRO,Wipro Ltd,2026-08-07 09:30:00,459.78,461.11,458.11,459.78,75588
WIPRO,Wipro Ltd,2026-08-07 10:00:00,454.64,454.75,454.61,454.64,390988
WIPRO,Wipro Ltd,2026-08-07 10:30:00,460.05,460.91,459.3,460.05,271512
WIPRO,Wipro Ltd,2026-08-07 11:00:00,457.66,458.18,455.03,457.66,367711
WIPRO,Wipro Ltd,2026-08-07 11:30:00,454.18,455.11,453.35,454.18,319859
WIPRO,Wipro Ltd,2026-08-07 12:00:00,455.91,456.75,455.24,455.91,467102
WIPRO,Wipro Ltd,2026-08-07 12:30:00,450.83,453.05,449.07,450.83,148443
WIPRO,Wipro Ltd,2026-08-07 13:00:00,448.78,449.65,448.12,448.78,159231
WIPRO,Wipro Ltd,2026-08-07 13:30:00,447.55,447.74,445.97,447.55,397391
WIPRO,Wipro Ltd,2026-08-07 14:00:00,449.48,451.78,449.3,449.48,292208
WIPRO,Wipro Ltd,2026-08-07 14:30:00,451.91,453.37,450.34,451.91,110323
WIPRO,Wipro Ltd,2026-08-07 15:00:00,450.56,451.04,448.72,450.56,364982
WIPRO,Wipro Ltd,2026-08-07 15:30:00,448.54,450.01,446.82,448.54,98225
WIPRO,Wipro Ltd,2026-08-10 09:30:00,448.17,448.53,447.18,448.17,65505
WIPRO,Wipro Ltd,2026-08-10 10:00:00,448.38,449.91,445.89,448.38,377309
WIPRO,Wipro Ltd,2026-08-10 10:30:00,445.53,447.25,444.55,445.53,446130
WIPRO,Wipro Ltd,2026-08-10 11:00:00,440.77,441.28,440.61,440.77,60821
WIPRO,Wipro Ltd,2026-08-10 11:30:00,440.95,441.6,440.85,440.95,356406
WIPRO,Wipro Ltd,2026-08-10 12:00:00,442.69,443.01,441.94,442.69,363293
WIPRO,Wipro Ltd,2026-08-10 12:30:00,436.09,436.1,433.87,436.09,367070
WIPRO,Wipro Ltd,2026-08-10 13:00:00,436.43,437.19,435.37,436.43,242289
WIPRO,Wipro Ltd,2026-08-10 13:30:00,435.86,437.74,434.46,435.86,392707
WIPRO,Wipro Ltd,2026-08-10 14:00:00,434.33,434.64,433.64,434.33,272870
WIPRO,Wipro Ltd,2026-08-10 14:30:00,432.5,432.94,430.48,432.5,155805
WIPRO,Wipro Ltd,2026-08-10 15:00:00,432.25,432.58,431.36,432.25,418197
WIPRO,Wipro Ltd,2026-08-10 15:30:00,433.87,434.86,433.71,433.87,294472
WIPRO,Wipro Ltd,2026-08-11 09:30:00,429.93,430.7,428.39,429.93,237293
WIPRO,Wipro Ltd,2026-08-11 10:00:00,426.59,427.8,424.4,426.59,374428
WIPRO,Wipro Ltd,2026-08-11 10:30:00,426.05,427.1,424.46,426.05,108006
WIPRO,Wipro Ltd,2026-08-11 11:00:00,424.08,424.56,421.2,424.08,159233
WIPRO,Wipro Ltd,2026-08-11 11:30:00,417.94,418.95,415.39,417.94,390393
WIPRO,Wipro Ltd,2026-08-11 12:00:00,420.51,421.6,420.42,420.51,229661
WIPRO,Wipro Ltd,2026-08-11 12:30:00,420.19,421.06,419.04,420.19,7959
WIPRO,Wipro Ltd,2026-08-11 13:00:00,423.87,424.73,422.31,423.87,86162
WIPRO,Wipro Ltd,2026-08-11 13:30:00,428.9,429.55,427.28,428.9,332872
WIPRO,Wipro Ltd,2026-08-11 14:00:00,426.64,427.9,425.53,426.64,262189
WIPRO,Wipro Ltd,2026-08-11 14:30:00,427.36,428.75,425.75,427.36,280458
WIPRO,Wipro Ltd,2026-08-11 15:00:00,428.94,429.08,428.22,428.94,40744
WIPRO,Wipro Ltd,2026-08-11 15:30:00,429.24,429.9,428.12,429.24,188187
WIPRO,Wipro Ltd,2026-08-12 09:30:00,426.23,426.46,425.24,426.23,194161
WIPRO,Wipro Ltd,2026-08-12 10:00:00,424.72,427.4,423.78,424.72,299301
WIPRO,Wipro Ltd,2026-08-12 10:30:00,422.98,424.4,420.14,422.98,9615
WIPRO,Wipro Ltd,2026-08-12 11:00:00,424.55,425.24,424.45,424.55,486614
WIPRO,Wipro Ltd,2026-08-12 11:30:00,427.79,429.87,425.8,427.79,362853
WIPRO,Wipro Ltd,2026-08-12 12:00:00,429.47,430.21,429.31,429.47,139527
WIPRO,Wipro Ltd,2026-08-12 12:30:00,428.39,429.3,428.16,428.39,482802
WIPRO,Wipro Ltd,2026-08-12 13:00:00,424.5,424.7,423.15,424.5,260225
WIPRO,Wipro Ltd,2026-08-12 13:30:00,424.25,426.58,423.6,424.25,105931
WIPRO,Wipro Ltd,2026-08-12 14:00:00,423.85,424.28,421.37,423.85,410441
WIPRO,Wipro Ltd,2026-08-12 14:30:00,427.27,427.41,427.24,427.27,39326
WIPRO,Wipro Ltd,2026-08-12 15:00:00,428.06,429.62,427.66,428.06,443129
WIPRO,Wipro Ltd,2026-08-12 15:30:00,431.44,432.57,430.57,431.44,373439
WIPRO,Wipro Ltd,2026-08-13 09:30:00,434.57,435.81,434.39,434.57,364684
WIPRO,Wipro Ltd,2026-08-13 10:00:00,433.75,434.48,432.7,433.75,178914
WIPRO,Wipro Ltd,2026-08-13 10:30:00,434.63,434.73,434.24,434.63,41931
WIPRO,Wipro Ltd,2026-08-13 11:00:00,436.22,436.96,435.84,436.22,140606
WIPRO,Wipro Ltd,2026-08-13 11:30:00,434.09,434.78,433.25,434.09,209211
WIPRO,Wipro Ltd,2026-08-13 12:00:00,435.23,435.89,433.95,435.23,341290
WIPRO,Wipro Ltd,2026-08-13 12:30:00,435.07,435.48,435.06,435.07,449727
WIPRO,Wipro Ltd,2026-08-13 13:00:00,434.36,436.75,433.19,434.36,60645
WIPRO,Wipro Ltd,2026-08-13 13:30:00,433.49,435.19,432.75,433.49,490852
WIPRO,Wipro Ltd,2026-08-13 14:00:00,432.32,433.39,431.88,432.32,351409
WIPRO,Wipro Ltd,2026-08-13 14:30:00,433.64,433.77,433.28,433.64,422737
WIPRO,Wipro Ltd,2026-08-13 15:00:00,437.41,437.84,436.01,437.41,337422
WIPRO,Wipro Ltd,2026-08-13 15:30:00,439.57,440.96,437.78,439.57,387376
WIPRO,Wipro Ltd,2026-08-14 09:30:00,438.72,438.89,438.68,438.72,463629
WIPRO,Wipro Ltd,2026-08-14 10:00:00,437.59,437.8,436.02,437.59,286622
WIPRO,Wipro Ltd,2026-08-14 10:30:00,437.69,438.16,437.55,437.69,115128
WIPRO,Wipro Ltd,2026-08-14 11:00:00,437.64,440.16,436.97,437.64,343654
WIPRO,Wipro Ltd,2026-08-14 11:30:00,439.64,440.03,439.12,439.64,101465
WIPRO,Wipro Ltd,2026-08-14 12:00:00,440.45,442.64,440.2,440.45,424252
WIPRO,Wipro Ltd,2026-08-14 12:30:00,441.85,442.21,441.69,441.85,398762
WIPRO,Wipro Ltd,2026-08-14 13:00:00,448.75,450.34,447.29,448.75,157385
WIPRO,Wipro Ltd,2026-08-14 13:30:00,449.48,449.91,448.68,449.48,108503
WIPRO,Wipro Ltd,2026-08-14 14:00:00,449.06,450.43,448.75,449.06,348656
WIPRO,Wipro Ltd,2026-08-14 14:30:00,450.15,450.25,449.18,450.15,41599
WIPRO,Wipro Ltd,2026-08-14 15:00:00,451.85,452.47,450.27,451.85,165261
WIPRO,Wipro Ltd,2026-08-14 15:30:00,452.87,453.11,452.22,452.87,302198
WIPRO,Wipro Ltd,2026-08-17 09:30:00,450.61,451.77,449.71,450.61,121143
WIPRO,Wipro Ltd,2026-08-17 10:00:00,450.67,451.07,449.0,450.67,150059
WIPRO,Wipro Ltd,2026-08-17 10:30:00,451.36,451.91,451.1,451.36,247665
WIPRO,Wipro Ltd,2026-08-17 11:00:00,446.45,448.39,445.76,446.45,260313
WIPRO,Wipro Ltd,2026-08-17 11:30:00,445.05,445.28,443.26,445.05,455213
WIPRO,Wipro Ltd,2026-08-17 12:00:00,442.22,443.37,440.01,442.22,107986
WIPRO,Wipro Ltd,2026-08-17 12:30:00,441.81,444.26,441.4,441.81,14767
WIPRO,Wipro Ltd,2026-08-17 13:00:00,442.24,443.22,440.89,442.24,431058
WIPRO,Wipro Ltd,2026-08-17 13:30:00,440.15,440.74,437.99,440.15,294194
WIPRO,Wipro Ltd,2026-08-17 14:00:00,437.41,437.57,434.94,437.41,287946
WIPRO,Wipro Ltd,2026-08-17 14:30:00,433.44,433.79,432.89,433.44,409826
WIPRO,Wipro Ltd,2026-08-17 15:00:00,434.67,436.6,433.45,434.67,75192
WIPRO,Wipro Ltd,2026-08-17 15:30:00,431.97,432.27,430.88,431.97,352434
WIPRO,Wipro Ltd,2026-08-18 09:30:00,431.34,434.52,430.61,431.34,363697
